id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
25912076,叫魂,《叫魂:1768年中国妖术大恐慌》讲述的是一个关于“盛世妖术”的故事。在中国的千年帝制时代，乾隆皇帝可谓是空前绝后的一人。他建立并巩固起来的大清帝国达到了权力与威望的顶端。然而整个大清的政治与社会生活却被一股名为“叫魂”的妖术搅得天昏地暗。在1768年由春天到秋天的那几个月里，这股妖风竟然冲击了半个中国，百性为之惶恐，官员为之奔命，连乾隆也为之寝食难安。作者孔飞力细致入微的描写令人颤栗，他生动地再现了各省的恐慌是如何演变成一场全国性的除妖运动。《叫魂:1768年中国妖术大恐慌》也表现出了一种更为宏大的学术视野，在构建以“叫魂”案为中心的“大叙事”的过程中，在方法论的层次上将社会史、文化史、政治史、经济史、区域分析、官僚科层制度分析以及心理分析等研究方法结合在一起。,https://dou.img.lithub.cc/book/25912076.jpg,2014-6,https://book.douban.com/subject/25912076/,9.2,,5,,,2023-04-19 08:03:17,[美] 孔飞力 / 2014 / 生活·读书·新知三联书店 上海三联书店
34925564,穗子物语,,https://dou.img.lithub.cc/book/34925564.jpg,2020-1,https://book.douban.com/subject/34925564/,8.8,,4,,,2023-04-18 08:37:51,严歌苓 / 2020 / 四川文艺出版社
27010212,芳华,"从军经历伴随了严歌苓整个的青春年华。当她后来成为了一个作家，这段经历成了她取之不竭的创作源泉。《一个女兵的悄悄话》《雌性的草地》《灰舞鞋》《白麻雀》《爱犬颗勒》，都以部队生活为题材，但多是以一个作家的客观视角来为那个时代的军人塑像。而她*创作的长篇小说《芳华》则具有浓厚的个人自传色彩，是以*人称描写她当年亲历的部队文工团生活：隐藏在西南部都城的一座旧红楼里、某部队文工团的内景中发生的军版“才子佳人”的故事。
《芳华》涵盖了严歌苓的青春与成长期，她在四十余年后回望这段经历，笔端蕴含了饱满的情感。青春荷尔蒙冲动下的少男少女的懵懂激情，由激情犯下的过错，由过错生出的懊悔，还有那个特殊的时代背景，种种，构成了《芳华》对一段历史、一群人以及潮流更替、境遇变迁的复杂感怀。今天的作者严歌苓与当时的小女兵萧穗子在作品里构成了理性与感性的对话关系，重新呈现了当时年代里青春的混沌、感性与蒙昧。生命的恣肆与人性的层次以及时代的的特征构成了《芳华》繁复的调性，它向读者打开了多层面的认识路径。",https://dou.img.lithub.cc/book/27010212.jpg,2017-4,https://book.douban.com/subject/27010212/,8.2,,,,,2023-04-09 10:46:41,[美国] 严歌苓 / 2017 / 人民文学出版社
26761399,正红旗下,"《正红旗下》是老舍未完自传体长篇小说遗作，手稿共十一章，一百六十四页。一九六六年八月二十四日，老舍自沉于北京太平湖，这部作品与他的人生，戛然而止。
老舍为旗人，隶属“满洲八旗”的“正红旗”，这也是书名的由来。老舍从“我”出生写起，当时正是清朝末年，社会动荡，民生凋敝。眼看着大 清王朝走向没落，养尊处优的八旗子弟们也在末路挣扎……随着义和团兴起，洋人到来，北京老百姓平静的生活被打破，一个个人物在老舍笔下栩栩如生：老实巴交的父亲、善良正直的王掌柜、尖酸刻薄的姑母、聪明能干的福海二哥、妄自尊大的牛牧师……这些身处在动荡历史洪流中的大清子民，都走向了不同的命运……",https://dou.img.lithub.cc/book/26761399.jpg,2017-1-1,https://book.douban.com/subject/26761399/,9.3,,4,,,2023-03-27 20:53:22,老舍 / 2017 / 天津人民出版社
34978587,光明共和国,"“世界失败的那天清晨，人们正忙着搜捕几个流浪的孩子。”
《黑暗之心》+《蝇王》，一部虚构的美洲编年史，一部寓言式的现代启示录。
大森林吞没了圣克里斯托瓦尔的孩子，正如浩浩荡荡的埃莱河水带走了成吨的淤泥。大自然试图在孩子们身上孕育出一种全新的、陌生的文明，孩子们也试图在大森林腹地密不透光的树叶穹顶下创造世界。孩子是新世界的美梦，旧世界的遗民，如此野性，如此纯真。最终，他们以弃世的方式背叛了我们，而我们为了活下去，也背叛了他们。只有埃莱河依然不动声色地流淌着，像是一则寓意姗姗来迟的寓言。
如《百年孤独》般厚重，又如《佩德罗·巴拉莫》般神秘；既有浓郁的自然风情，又颇具知识分子色彩。出版当年即广受瞩目，一举夺得赫拉尔德小说奖。
◎ 内容简介
虚构的中美洲城市圣克里斯托瓦尔，曾经与周边任何一座大城市一般无二，地区的经济中心，种植茶叶和柑橘。随着小企业的繁荣发展、水电站的建造与河道的修葺，整座城市开始加入到现代文明的行列。人们如此沉浸在繁荣中，却不知他们身处的世界早已全然失效，变成了一个粗陋的、没有意义的构造，官僚机构像沾了胶水的网一般笼罩着所有人，生活像节拍器一样呆板而乏味，有的房子把它的住户变成了爬行动物，有的把他们变成了人，也有的，把他们变成了昆虫。
有一天，圣克里斯托瓦尔的街头突然出现了一群来路不明的孩子，衣衫褴褛，面黄肌瘦，说着无人能懂的语言。起先他们靠沿街乞讨过活，随即开展了一系列破坏活动。更令人心惊的是，本地的孩子似乎也被这种暴乱的气息感染了，有人声称能听到他们的心声，有人在暗夜里加入了他们的行列。在政府的搜捕之下，孩子们先是躲进大森林，后来又藏进下水道，在那里，建立起了一个名为“光明共和国”的法外之地……
“世界就是这样告终，不是嘭的一响，而是嘘的一声。”孩子们是新世界的美梦，旧世界的遗民，他们的出现，恰如一声轻轻的叹息，宣告了古老美洲文明的终结；如下水道中精心搭建的光之殿堂，破开了目之所及的一切迷雾。
◎ 评论推荐
巴尔瓦不需要任何写作上的建议，他早已创造出了一个完美的世界，早已拥有了一门与其年纪毫不相称的精湛技艺。——诺奖作家马里奥·巴尔加斯-略萨倾力推荐
在《光明共和国》中，巴尔瓦不仅运用了一如既往的大胆叙事，发挥了处理模糊情境的天赋，更增添了形而上学与暗黑寓言的维度，令人紧张而又不安，颇具康拉德《黑暗之心》式的犀利，呈现出了伟大文学作品的气象。——2017赫拉尔德小说奖颁奖词
合上书页时，你会被一种巨大的无力感笼罩，仿佛我们活在世上，却将永远迷失。而巴尔瓦写作的模糊性（一种严谨、精确而非空洞的模糊），帮助我们承受住了这种沉重的无力感。《光明共和国》是一部宏伟的著作，被一条深深的、不确定的古老河流贯穿。——《西班牙文化报》
事实上，巴尔瓦的重建过程展现了社会中几个重要概念的演化过程：暴力，童年，秩序，恐惧。这是《光明共和国》最深刻也最光明的核心。——《西班牙民族报》",https://dou.img.lithub.cc/book/34978587.jpg,2020-4,https://book.douban.com/subject/34978587/,8.5,,5,,,2023-01-01 01:03:57,[西] 安德烈斯·巴尔瓦 / 2020 / 广西师范大学出版社
35049730,宛如碧风吹过,"房地产商兵马退休后只有一个愿望——向死去的妻子赔罪。大儿子直嗣为此将一位灵媒师请到家中。想要揭穿灵媒师骗术的超常现象研究学者也闻讯而来，令方城家一片混乱……就在这时，兵马突然在密室状态的别室中被钝器击中头部而死。灵媒师宣称方城家有恶灵盘踞，要在降灵会上将其降服。但在会上，第二起惨案发生了……
★日本重量级推理小说奖项——“本格推理小说大奖”首届获奖作家，东野圭吾、三津田信三、乙一等人气作家也曾获得过此奖。
★密室、幽灵、毒杀、降灵会、灵媒师 、超心理学，玩转本格推理多种元素，逻辑至上，挑战一切不可能犯罪！
★侦探形象幽默风趣，毒舌学长vs呆萌学弟——超有爱CP爆笑登场！
★日本原作在国内人气颇高，简体中文版由东京创元社独家授权。",https://dou.img.lithub.cc/book/35049730.jpg,2020-5,https://book.douban.com/subject/35049730/,7.2,,,,,2022-12-18 16:40:51,[日]仓知淳 / 2020 / 台海出版社
1022238,菊与刀,“菊”本是日本皇室家徽，“刀”是武士道文化的象征。美国人类学家鲁思・本尼迪克特用《菊与刀》来揭示日本人的矛盾性格亦即日本文化的双重性(如爱美而黩武、尚礼而好斗、喜新而顽固、服从而不驯等)……,https://dou.img.lithub.cc/book/1022238.jpg,1990-6,https://book.douban.com/subject/1022238/,8.2,,,,,2022-12-18 16:39:52,[美]鲁思・本尼迪克特 / 1990 / 商务印书馆
27041533,仿生人会梦见电子羊吗？,"“科幻鬼才”菲利普·迪克成长于西方科技文明创造出的崭新辉煌的时代。彼时，人类进入了太空，登上了月球，成功制造出第一台工业用机器人……科技的蓬勃发展也催生出主流科幻小说对人类创造力的无比自信，克拉克、阿西莫夫和海因莱因撑起了西方科幻的黄金时代。可是，迪克却反其道而行之，他的主人公迷惘于亦真亦假的世界上，挣扎于文明的陷落中，充满了对生命的依恋和对人性的追求。
《仿生人会梦见电子羊吗？》是菲利普·迪克最负盛名的作品，小说描述了从一天早晨到第二天早晨的二十多个小时，主人公里克·德卡德为了赏金追杀几个仿生人的过程，历经无数变故，狗血共桃花一色，阴谋与暴力齐飞。小说里的人类受到地球辐射尘的影响，相貌丑陋，很多在心智上都发生了退化，而仿生人却外表堂堂，多才多艺。当仿生人在外表和心智上无限逼近人类，甚至表面上已经超越人类时，人究竟何以为人？
1982年，菲利普·迪克去世后不久，根据《仿生人会梦见电子羊吗？》改编的电影《银翼杀手》上映，雷德利·斯科特导演。电影笼罩着一种迷离、朦胧、似幻似真的基调，描绘了一个末世大都市洛杉矶，是后世无数赛博朋克电影的鼻祖之作。我是谁？我从哪里来？要到哪里去？对这个哲学终极命题的探讨，让这部电影成为科幻电影史上的经典之作，也赋予其历久弥新的魅力。
2017年，电影续集《银翼杀手2049》在北美定档10月6日，也即将与中国观众见面。关于生存和生命的意义，我们永远没有确切答案。
核战后，放射尘让地球上的动物濒临灭绝，地球已不再适合人类居住。为了鼓励残存的人口移民，政府承诺，只要移民到外星球，就为每人自动配备一个仿生人帮助其生活。仿生人不满足于被人类奴役的现状，想方设法逃回地球。
小说主人公里克·德卡德是一名专门追捕逃亡仿生人的赏金猎人。在一次追捕行动中，里克遭遇了新型仿生人前所未有的挑战。九死之后，能否一生？在与仿生人的接触和较量中，里克发现自己对仿生人的看法和态度有了很大的改变。这种改变究竟是福还是祸？",https://dou.img.lithub.cc/book/27041533.jpg,2017-10,https://book.douban.com/subject/27041533/,8.7,,,,,2022-12-18 16:38:18,[美] 菲利普·迪克 / 2017 / 译林出版社
33383582,审判,在约瑟夫·K.30岁生日的早上，他被闯入家中的两个陌生人逮捕了。但K.却不知道自己的罪名，也没有失去人身自由，只是需要定期接受审判。在这一年中，K.为了这场难缠的官司四处奔走，他求助于画家、商人、律师和神父等人，获得了许多有关法院和法律的信息，然而K.知道的越多，却越感到困惑和无助。直到31岁生日前夜，K再次被捕，审判落幕。,https://dou.img.lithub.cc/book/33383582.jpg,2019-4,https://book.douban.com/subject/33383582/,9,,4,,,2022-12-18 16:37:51,[奥] 弗兰茨·卡夫卡 / 2019 / 天津人民出版社
27204079,玩儿,"“什么叫喜欢？就是你愿意照顾它，伺候它，琢磨它，不怕脏，不嫌累。”
于谦说：“我想说的东西，跟钱关系不大。”
于谦，人称谦儿哥。相声界公认头号玩主，郭德纲认证捧哏巨匠。世事洞明却低调内敛，温润豁达而又随遇而安。抽烟、喝酒、烫头之外，谦哥爱交友，爱大自然，尤其喜爱各种小动物。在《玩儿》精装典藏版中，谦哥记录了自己多年来养猫、粘鸟儿、养鸽子、摸鱼、遛狗、熬鹰、驯马的各种心得体会。字里行间都浸润着亲切、厚道、朴实、局气的老北京四九城内的文化气息，稚儿擎瓜柳蓬下,细犬逐蝶深巷中，百姓烟火人间温情尽汇于此，堪称人间大美。
同时，《玩儿》中又处处可见于谦对生活的思考、对友谊的珍重和对理想的追求，从捧哏巨匠到摇滚大爷，谦哥随遇而安的外表下，隐藏着怎样的热血、智慧和自由的灵魂？",https://dou.img.lithub.cc/book/27204079.jpg,2018-3,https://book.douban.com/subject/27204079/,7.7,,3,,,2022-12-18 16:37:34,于谦 / 2018 / 湖南文艺出版社
33427878,梦幻花,"东野圭吾构思十年长篇悬疑力作。
不要寻找梦幻花！
一旦追寻就会自取灭亡！
“这本书我写了十年，从没有哪本书让我倾注过这么多心血。”——东野圭吾
☆日文版畅销1000000册！
☆中文版首度收录东野圭吾创作手记！
☆柴田炼三郎文学奖获奖作。
☆日本公信榜年度十大小说。
☆日本国民节目《国王的早午餐》年度十大 文艺书。
东野圭吾颠覆之作，与《白夜行》《嫌疑人X的献身》截然不同的文学新高度。
~~~~~~~~~~~~~~~
错综交织的悬案，
延续百年的谜团。
年轻夫妇的身体被武士刀贯穿；
一见钟情的女孩从人间蒸发；
大学生喝完可乐后跳楼身亡；
强盗入室杀人却只抢走一盆鲜花……
曾经真实存在的黄色牵牛花，来到近代却突然销声匿迹，只留下“一旦追寻就会自取灭亡”的“梦幻花”传说。而随着黄色牵牛花重现世间，四个陌生家庭的命运被紧紧联系在了一起。
梦幻花究竟是什么？凭什么肆意玩弄我们的人生？
~~~~~~~~~~~~~~~
“日本的江户时代出现过黄色的牵牛花。为什么到现在反而没有了呢？
想到这里，一股悬疑的气息袅袅升起。”——东野圭吾（《梦幻花》创作手记）",https://dou.img.lithub.cc/book/33427878.jpg,2019-12,https://book.douban.com/subject/33427878/,7,,3,,,2022-12-18 16:37:20,[日本] 东野圭吾 / 2019 / 北京联合出版公司
26389895,银河帝国：基地七部曲,"人类蜗居在银河系的一个小角落——太阳系，在围绕太阳旋转的第三颗 行星上，生 活了十多万年之久。
人类在这个小小的行星（他们称之为“地球”）上，建立了两百多个不同的行政区域（他们称之为“国家”），直到地球上诞生了第一个会思考的机器人。
在机器人的帮助下，人类迅速掌握了改造外星球的技术，开启了恢弘的星际殖民运动；人类在银河系如蝗虫般繁衍扩张，带着他们永不磨灭的愚昧与智慧、贪婪与良知，登上了一个个荒凉的星球，并将银河系卷入漫长的星际战国时代，直至整个银河被统一，一个统治超过2500万个住人行星、疆域横跨十万光年、总计数兆亿人口的庞大帝国崛起——银河帝国。
一个微妙的转折发生在银河帝国建国后的12020年。哈里·谢顿，这个刚满32岁的年轻数学家，开创了“心理史学”，这门学科能用数学公式准确推演全人类的未来——“预言”从此成为一门可以信任的科学，人类由此可以看见未来。
谢顿的第一个预言是：虽然毫无征兆，但已存在一万两千年之久的银河帝国即将灭亡。
一时间，银河震动，帝国飘摇；皇帝、宰相、夺权者、反叛星球，各方势力立刻剑拔弩张，人类银河时代最伟大的传奇就此开启……",https://dou.img.lithub.cc/book/26389895.jpg,2015-10-1,https://book.douban.com/subject/26389895/,9.5,,5,,,2022-12-18 16:36:34,[美] 艾萨克·阿西莫夫 / 2015 / 江苏凤凰文艺出版社
33658616,克莱因壶,"什么时候你开始怀疑这个世界是假的？
.
日本虚拟现实VR题材开山杰作，
超前《盗梦空间》20年！
传奇推理作家组合冈岛二人预言之书，以超强的技术预见力，30年前就已完美构想出虚拟现实游戏体验装置！
.
这是一部拥有“噩梦特质”的小说，是一次鲜有的、堪比3D观影、脑洞大开的、深陷其中难以自拔的独特体验。——资深推理人天蝎小猪
.
.
上杉彰彦从未如此兴奋——他写的故事被伊普西隆研发公司买下，即将制作成颠覆时代的全新游戏《克莱因2》（Klein 2），并受邀与少女梨纱一同担任游戏测试员。
上杉彻底陷入了由K2造就的完美虚拟世界，为它的逼真、超前赞叹不已。然而随着测试过程的深入，伊普西隆公司行事神秘得令他生疑，游戏中更不断听到有人警告他：“快逃！”
与此同时，一个自称是梨纱好友的女孩找到上杉，她说梨纱已失踪多日，音信全无。然而在寻人的过程中，两人都开始怀疑对方在撒谎，因为他们的记忆完全对不上……",https://dou.img.lithub.cc/book/33658616.jpg,2019-9,https://book.douban.com/subject/33658616/,8.8,,3,,,2022-12-18 16:35:58,[日] 冈岛二人 / 2019 / 化学工业出版社
27117515,海伯利安四部曲,"-
【编辑推荐】
-
★ 与《银河帝国》并称为科幻文学史上不可逾越的两座丰碑！
★ 《海伯利安四部曲》横扫全球所有科幻重要奖项：雨果奖、轨迹奖、日本星云奖、法国宇宙奖、西班牙科幻小说首奖、英伦科幻奖……
★ 每个“一生必读”的科幻书单上都有《海伯利安》。
★ “丹•西蒙斯的书，毋庸置疑将会影响一个文学类型。”——《圣彼得堡时报》
★ 丹•西蒙斯将科幻小说中的所有关键元素：太空歌剧、时间旅行、赛博朋克、军事科幻、生物病毒、奇点、人工智能……都完美地结合在这本书里，令人叹为观止。
★ 《海伯利安》是一部经典的太空歌剧，也是一部浩瀚壮美的星际史诗，它的经典不仅在于学识上的渊博，还在于它在美学上的高度，有人说“没有比《海伯利安》更美的科幻小说”。
★ 《终结者》中杀手机器人，《阿凡达》中的阿凡达星人，都源于《海伯利安》。
★ 封面采用雨果奖提名插图，由美国知名插画师Gary Ruddell特别授权。
★ 翘首以盼二十五载，全系列四本中文版首度引进！
★ 黑盒豪华典藏版：
特别赠品一：美国知名插画师Gary Ruddell精美插图明信片4张；
特别赠品二：作者本人特别授权，传说中的“海伯利安5”——轨迹奖中篇小说《螺旋的遗孤》。
-
【内容简介】
-
《海伯利安四部曲》包括《海伯利安》《海伯利安的陨落》《安迪密恩》《安迪密恩的觉醒》，与《银河帝国》并称为科幻文学史上不可逾越的两座丰碑。于1989年首度出版后，横扫全球所有科幻重要奖项：雨果奖、轨迹奖、日本星云奖、法国宇宙奖、西班牙科幻小说首奖、英伦科幻奖……被《轨迹》杂志票选为1990年前史上十大科幻小说，1997年和2006年两次入选“100部必读科幻奇幻作品榜”。
丹•西蒙斯将科幻小说中的所有关键元素：太空歌剧、时间旅行、赛博朋克、军事科幻、生物病毒、奇点、人工智能……都完美地结合在这本书里，令人叹为观止。
-
【名人推荐】
-
我景仰丹•西蒙斯。
——恐怖小说大师 斯蒂芬•金
丹•西蒙斯实在厉害。
——科幻小说大师 丁•昆士
媒体评论
所有科幻小说中，此是必读之物。
——《书单》
-
【媒体推荐】
-
《海伯利安》是代表至高水平的科幻小说……这部作品将会成为准绳，未来作品都会拿这部作品作比较，一言以蔽之，这是一部里程碑式的作品。
——《艾萨克•阿西莫夫科幻小说杂志》
科幻小说能做什么，这本书给出了一个很好的文学范例；丹•西蒙斯的书，毋庸置疑将会影响一个文学类型。
——《圣彼得堡时报》",https://dou.img.lithub.cc/book/27117515.jpg,2017-8-15,https://book.douban.com/subject/27117515/,9.1,,5,,,2022-12-18 16:35:36,[美] 丹•西蒙斯 / 2017 / 文汇出版社
6712512,脂砚斋评石头记（上下）,"《红楼梦》是中国古典文学的集大成之作，自问世以来就不断有人研究其精髓。《红楼梦》版本众多，可靠的版本却难能可贵，关于这一点，红学爱好者和研究者都深有体会。《红楼梦》现存版本大致分为两个体系，一个是仅流传前八十回、保留脂砚斋评语的脂评本，另一个是经过程伟元、高鹗整理补缀，删去所有脂砚斋评语并续写完成一百二十回的程高本。所谓脂评本，是所有带脂批的《石头记》传抄本的统称。这些传抄本都保留了大量的朱红色批语，其中有些重要的传抄版本上题有《脂砚斋重评石头记》的字样，人们把这些早期的《石头记》抄本称为脂评本或脂批本。
《红楼梦》原名《脂砚斋重评石头记》，可见它与《水浒》《三国》等书不尽相同。《石头记》从一开始传抄行世时就带有脂砚斋的多次评点，而不是后世读者所加。也就是说，脂砚斋的批语是小说的一个不可或缺的组成部分，而不同于后人的附会。甚至可以说脂砚斋实际上是曹雪芹的合作者，这是脂评本不同于其他明清小说评点本的最重要之处。",https://dou.img.lithub.cc/book/6712512.jpg,2011-5,https://book.douban.com/subject/6712512/,9.8,,5,,,2022-12-18 16:34:51,[清] 曹雪芹 著 脂砚斋 评 / 2011 / 上海三联书店
26423329,带上她的眼睛,"刘慈欣科幻作品典藏•科幻世界唯一官方权威版本——《带上她的眼睛》刘慈欣科幻短篇小说集Ⅰ
刘慈欣的短篇小说构思巧妙，想象力纵横恣肆，将坚实的科学基础和厚重的人文情怀隐藏在灵动精致的故事结构中，代表了新时期以来中国科幻的最高成就。
《刘慈欣科幻短篇小说集》以时间为线，收录了刘慈欣发表处女作以来创作的优秀短篇科幻小说，是迄今为止最全面也最权威的版本。
莫 言（诺贝尔文学奖获得者）◆刘慈欣的小说，有非常深厚的修养和准备。他利用深厚的科学知识作为想象力的基础，把人间的生活、想象的生活融合在一起，产生了独特的趣味。
韩 松（科幻作家）◆刘慈欣近乎完美地把中国5000年历史与宇宙150亿年现实融合在了一起。
严 锋（复旦大学中文系教授）◆刘慈欣单枪匹马，把中国科幻提升到了世界水平。",https://dou.img.lithub.cc/book/26423329.jpg,2015-6,https://book.douban.com/subject/26423329/,8.9,,5,,,2022-12-18 16:34:33,刘慈欣 / 2015 / 四川科学技术出版社
